source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,gaze_0_direction,gaze_1_direction,gaze_2_direction,gaze_3_direction,gaze_4_direction,gaze_5_direction,gaze_6_direction,gaze_7_direction,gaze_8_direction,gaze_9_direction,gaze_10_direction,gaze_11_direction,gaze_12_direction,gaze_13_direction,gaze_14_direction,gaze_15_direction,gaze_16_direction,gaze_17_direction,gaze_18_direction,gaze_19_direction,gaze_20_direction,gaze_21_direction,gaze_22_direction,gaze_23_direction,gaze_24_direction,gaze_25_direction,gaze_26_direction,gaze_27_direction,gaze_28_direction,gaze_29_direction,gaze_30_direction,gaze_31_direction,gaze_32_direction,gaze_33_direction,gaze_34_direction,gaze_35_direction,gaze_36_direction,gaze_37_direction,gaze_38_direction,gaze_39_direction,gaze_40_direction,gaze_41_direction,gaze_42_direction,gaze_43_direction,gaze_44_direction,gaze_45_direction,gaze_46_direction,gaze_47_direction,gaze_48_direction,label
behavior_log3.json,2026-04-27 10:48:19,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:20,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:48:21,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:48:23,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:48:25,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:27,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:28,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:31,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:31,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:32,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:35,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:38,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,up,blink,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:41,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,up,blink,blink,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:42,0.672760199471648,1.1850265834489135,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:44,0.672760199471648,1.1850265834489135,up,blink,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:45,0.672760199471648,1.1850265834489135,up,blink,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:48,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:51,0.672760199471648,1.1850265834489135,up,up,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:55,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:48:56,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:48:59,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:01,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:05,0.672760199471648,1.1850265834489135,up,blink,blink,blink,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:07,0.672760199471648,1.1850265834489135,up,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:08,0.672760199471648,1.1850265834489135,up,blink,blink,blink,blink,blink,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:08,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:10,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:12,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:13,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:16,0.672760199471648,1.1850265834489135,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:17,0.672760199471648,1.1850265834489135,up,up,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:20,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:20,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:23,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:24,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:27,0.672760199471648,1.1850265834489135,up,up,up,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:32,0.672760199471648,1.1850265834489135,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:37,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:41,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:43,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:45,0.672760199471648,1.1850265834489135,up,up,up,up,up,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:46,0.672760199471648,1.1850265834489135,up,up,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:49,0.672760199471648,1.1850265834489135,up,up,up,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:52,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:49:55,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:49:59,0.672760199471648,1.1850265834489135,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:50:03,0.672760199471648,1.1850265834489135,up,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:05,0.672760199471648,1.1850265834489135,up,up,blink,up,up,up,up,up,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:08,0.672760199471648,1.1850265834489135,blink,up,up,up,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:11,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:12,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:14,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:50:18,0.672760199471648,1.1850265834489135,up,up,up,blink,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:21,0.672760199471648,1.1850265834489135,up,blink,up,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:24,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:50:27,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:50:29,0.672760199471648,1.1850265834489135,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:50:30,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:50:33,0.672760199471648,1.1850265834489135,up,up,up,up,up,up,up,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:51:59,0.6707758821919573,0.9833350511921941,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:11,0.6707758821919573,0.9833350511921941,up,blink,left up,blink,blink,left up,left up,left up,blink,blink,blink,blink,blink,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:13,0.6707758821919573,0.9833350511921941,blink,blink,blink,blink,left up,left,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:21,0.6707758821919573,0.9833350511921941,left,left,left,center,center,center,center,center,blink,blink,blink,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:22,0.6707758821919573,0.9833350511921941,center,center,center,center,center,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:25,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:30,0.6707758821919573,0.9833350511921941,up,up,up,up,up,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:52:34,0.6707758821919573,0.9833350511921941,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:35,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:37,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:39,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:42,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:43,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:47,0.6707758821919573,0.9833350511921941,up,blink,blink,up,blink,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:50,0.6707758821919573,0.9833350511921941,blink,up,up,blink,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:51,0.6707758821919573,0.9833350511921941,blink,up,up,blink,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:54,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:55,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:52:58,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:02,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:08,0.6707758821919573,0.9833350511921941,blink,blink,up,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:10,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:11,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:13,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:14,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:19,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:21,0.6707758821919573,0.9833350511921941,up,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:25,0.6707758821919573,0.9833350511921941,blink,blink,blink,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:26,0.6707758821919573,0.9833350511921941,blink,blink,blink,up,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:29,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:32,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:36,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:40,0.6707758821919573,0.9833350511921941,up,blink,up,blink,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:43,0.6707758821919573,0.9833350511921941,up,blink,up,blink,blink,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:53:44,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:53:47,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:48,0.6707758821919573,0.9833350511921941,blink,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:52,0.6707758821919573,0.9833350511921941,up,blink,up,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:53,0.6707758821919573,0.9833350511921941,up,blink,up,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:56,0.6707758821919573,0.9833350511921941,up,up,up,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:57,0.6707758821919573,0.9833350511921941,up,up,up,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:53:59,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:04,0.6707758821919573,0.9833350511921941,up,up,up,up,blink,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:07,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:09,0.6707758821919573,0.9833350511921941,up,up,up,blink,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:11,0.6707758821919573,0.9833350511921941,blink,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:13,0.6707758821919573,0.9833350511921941,blink,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:15,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:16,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:20,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:23,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:27,0.6707758821919573,0.9833350511921941,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:30,0.6707758821919573,0.9833350511921941,up,blink,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:30,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:34,0.6707758821919573,0.9833350511921941,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:39,0.6707758821919573,0.9833350511921941,up,up,up,up,blink,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:54:42,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:43,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:45,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:49,0.6707758821919573,0.9833350511921941,up,blink,blink,blink,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:54:53,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:54:55,0.6707758821919573,0.9833350511921941,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:57:39,0.6383335336997247,1.0683639792550683,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:57:55,0.6383335336997247,1.0683639792550683,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:57:56,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 10:57:59,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:58:03,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:58:04,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:58:07,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:58:07,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 10:58:10,0.6383335336997247,1.0683639792550683,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
